Id,Harapan Lama Sekolah (2019),Harapan Lama Sekolah (2020),Harapan Lama Sekolah (2021),Pengeluaran per Kapita Disesuaikan (Ribu Rupiah/Orang)(2019),Pengeluaran per Kapita Disesuaikan (Ribu Rupiah/Orang) (2020),Pengeluaran per Kapita Disesuaikan (Ribu Rupiah/Orang) (2021),Rata-rata Lama Sekolah (2019),Rata-rata Lama Sekolah (2020),Rata-rata Lama Sekolah (2021),Umur Harapan Hidup Saat Lahir (UHH) (2019),Umur Harapan Hidup Saat Lahir (UHH) (2020),Umur Harapan Hidup Saat Lahir (UHH) (2021),Indeks Pembangunan Manusia (2019),Indeks Pembangunan Manusia (2020),Indeks Pembangunan Manusia (2021),Indeks Keparahan Kemiskinan (P2) Menurut Kabupaten/Kota (2019) ,Indeks Keparahan Kemiskinan (P2) Menurut Kabupaten/Kota (2020) ,Indeks Keparahan Kemiskinan (P2) Menurut Kabupaten/Kota (2021) ,Indeks Kedalaman Kemiskinan (P1) Menurut Kabupaten/Kota (2019),Indeks Kedalaman Kemiskinan (P1) Menurut Kabupaten/Kota (2020),Indeks Kedalaman Kemiskinan (P1) Menurut Kabupaten/Kota (2021)
343,2.6602595372658615,2.6609585935683597,2.6616571615324998,9.07280095795412,9.071882578828616,9.079776001955066,2.1424163408412245,2.1435893615035875,2.1610215286722587,67.36,67.39,67.43,4.232801305369117,4.233236561088719,4.237289838207198,0.98,1.03,0.91,1.3428648031925547,1.2669476034873244,1.3001916620664788
344,2.6539459421090092,2.681706225762608,2.6823904543216326,8.917712757131387,8.89795568688403,8.90720619496548,2.0255131996542803,2.0592388343623163,2.0831845279586703,63.94,64.02,64.07,4.166044876387292,4.173309766520395,4.178532512647126,0.79,0.44,0.48,1.1474024528375417,0.8197798314933114,0.8285518175661483
345,2.4915511925066687,2.492378664626701,2.4932054526026954,9.380589347535867,9.333884558067638,9.352013530292329,2.0347056478384444,2.050270164379556,2.0515563381903004,71.98,72.15,72.33,4.260706099437326,4.257879641930999,4.261834449345476,0.24,0.25,0.29,0.058268908123975824,0.2468600779315258,0.23901690047049992
347,2.6026896854443837,2.6152036507358583,2.6282852326333477,9.229750765496005,9.20552881497896,9.20653313363323,1.8357763546448294,1.8373699804801074,1.8389610707123492,65.99,66.21,66.38,4.195094465322244,4.19614876167715,4.200504758050491,0.25,0.26,0.35,0.44468582126144574,0.35065687161316933,0.5247285289349821
349,2.6609585935683597,2.6616571615324998,2.6623552418400807,9.420358156071465,9.402364704231523,9.406564833939129,2.3997118037247684,2.400618833265411,2.401525040848949,73.45,73.61,73.73,4.361568792771485,4.360419880919823,4.361951470242831,0.04,0.04,0.05,-1.2378743560016174,-1.3093333199837622,-1.2729656758128873
350,2.543175557911976,2.543961412569315,2.5447466501440172,8.959954084268098,8.92052268739398,8.921457578947884,2.2181159363675955,2.247072383063787,2.248128907197987,69.06,69.12,69.17,4.215972050343799,4.214495163352562,4.2153815572649345,2.04,2.24,1.48,1.8562979903656263,1.891604804197771,1.5789787049493917
351,2.4630018143999504,2.463853240590168,2.464703942470481,9.085910293598007,9.057189192482008,9.057771773331575,2.057962510002712,2.0592388343623163,2.060513531794317,66.76,67.04,67.07,4.180980868881647,4.178992036282385,4.179604406172924,0.31,0.23,0.24,0.29266961396282004,0.1570037488096647,0.2468600779315258
352,2.4765384001174837,2.477378383367209,2.498973906999436,9.144841389743487,9.111845125227083,9.120743838164426,2.0943301541735866,2.128231705849268,2.1294214739848565,67.54,67.66,67.73,4.2033484327947255,4.204543354520176,4.2104966389581255,0.34,0.14,0.26,0.27763173659827955,-0.18632957819149348,0.16551443847757333
354,2.4907230351094403,2.4915511925066687,2.5006159434931803,9.189627330378642,9.161150127785412,9.164296433474776,2.0162354657760435,2.017566137961748,2.018895041811802,67.86,68.14,68.26,4.2034978761186235,4.201553368737545,4.20484186198508,0.55,0.45,0.63,0.7929925155296614,0.7178397931503168,0.8878912573524571
356,2.540814281726296,2.5416019934645457,2.551786178627545,9.34731582700326,9.342946336524205,9.346530726426447,1.9430489167742813,1.9544450515051506,1.9823798288367047,72.16,72.3,72.41,4.254335298531042,4.256179924807906,4.2632430986839145,0.72,0.55,0.47,0.9745596399981308,0.8628899551470398,0.8020015854720274
357,2.6775909936175015,2.6993457604720636,2.700018029404946,9.619066822786719,9.599743846536997,9.609854474590907,2.355177543113216,2.3693087250369538,2.388762789235098,77.12,77.22,77.32,4.405010471064257,4.409276949164042,4.414251781968619,0.48,0.38,0.54,0.47000362924573563,0.412109650826833,0.6043159668533296
359,2.5771819258971713,2.5779415157551897,2.578700529074361,9.233861567017529,9.228376734462282,9.229652683008556,2.299580583973747,2.3194422100604686,2.334083760053417,69.87,70.0,70.1,4.28206816830505,4.285515734293038,4.288814252951703,0.05,0.0,0.06,-1.4696759700589417,-2.659260036932778,-1.1086626245216111
360,2.498973906999436,2.50470927708418,2.5185025992165158,9.405002140854743,9.359277484750553,9.364948090202622,2.138889000323256,2.1400661634962708,2.163323025660538,71.03,71.16,71.24,4.274580612525034,4.270536258640519,4.277776613300082,0.35,0.31,0.32,0.36464311358790924,0.2700271372130602,0.371563556432483
361,2.598979106047848,2.599722324216582,2.60638654732571,9.326522126265592,9.286930974137896,9.292657414465397,2.224623551524334,2.225704048658088,2.2267833795777636,70.64,70.76,70.83,4.292512127466133,4.288127958229824,4.29073337622749,0.18,0.13,0.21,-0.07257069283483537,-0.2613647641344075,-0.01005033585350145
362,2.5079719227189963,2.5087859235779435,2.509599262378372,8.763428073953845,8.747828608488742,8.75384509275524,2.256541154492639,2.2700619012884857,2.2710944259026746,63.34,63.42,63.45,4.140910031369422,4.140910031369422,4.142658422500651,0.91,1.64,1.58,1.366091653802371,1.7749523509116738,1.62924053973028
363,2.4765384001174837,2.477378383367209,2.4790562361098245,9.247828816387175,9.2057297594185,9.204825191288073,1.9768549529047348,1.9782390361706734,1.979621206397625,67.66,67.85,67.98,4.202301703727193,4.197803270590331,4.199154926574446,0.37,0.27,0.21,0.2151113796169455,-0.040821994520255166,-0.10536051565782628
364,2.551006451492524,2.551786178627545,2.552565298261815,9.070733417589766,9.054388070202297,9.085343881801498,2.1198634561787513,2.1482677326096886,2.149433913499871,71.18,71.27,71.32,4.234251421632511,4.2367118035090225,4.242045918369452,0.07,0.05,0.09,-0.941608539858445,-1.171182981502945,-0.7550225842780328
368,2.546315277916644,2.547098670044448,2.5478814489493886,9.43188264192342,9.426741242423,9.427385364828522,2.1077860146889784,2.1090003439213802,2.1102132003465894,70.99,71.06,71.14,4.28206816830505,4.282206299391671,4.283034685466931,0.14,0.09,0.06,-0.4307829160924542,-0.7550225842780328,-0.941608539858445
370,2.6326080059353516,2.6333266549062735,2.6340447877917144,9.661161181805145,9.634365505605258,9.64342064711732,2.3978952727983707,2.423031246069913,2.4388627112865935,74.31,74.44,74.62,4.392224459650327,4.394078715698023,4.3990066547085656,0.04,0.06,0.07,-1.4271163556401458,-1.2378743560016174,-1.0788096613719298
371,2.5817308344235403,2.5967461315435356,2.5974910105351463,9.161675199994901,9.137124309644923,9.149528232579426,1.8213182714695995,1.8687205103641833,1.8702625307159986,68.99,69.15,69.28,4.200055016644215,4.206333064170148,4.209457369322605,0.24,0.31,0.4,0.19885085874516517,0.35065687161316933,0.4574248470388755
372,2.695977619867941,2.696652156149841,2.6973262377392344,9.092569836241674,9.088963385809583,9.090091799380007,2.2267833795777636,2.2278615467981093,2.2289385528257473,71.16,71.22,71.26,4.28040910529489,4.280547465724028,4.28123898086119,0.4,0.45,0.4,0.5709795465857378,0.6678293725756554,0.7275486072772777
374,2.494031557565001,2.503891949699081,2.50470927708418,8.847647355711887,8.822616945344176,8.81744592104187,2.0906287310704004,2.1294214739848565,2.130609828254235,61.29,61.48,61.64,4.111365546556404,4.116269119637892,4.116921116401006,1.07,0.58,0.65,1.4182774069729414,1.0715836162801904,1.1969481893889715
375,2.5922651681085,2.5930133911138515,2.5937610547000824,9.516795129751248,9.491224389926964,9.493035027916918,2.2834022735772717,2.2915241456346207,2.2925347571405443,69.04,69.25,69.39,4.314951565884313,4.314550469548967,4.316020370261276,0.59,0.54,0.46,0.7929925155296614,0.7884573603642703,0.6780335427498971
376,2.5641798306825083,2.5764217586237734,2.5771819258971713,9.673004633835156,9.659056522078663,9.662434580678351,2.2823823856765264,2.2945529212967815,2.315501318260592,73.17,73.3,73.41,4.356324137321509,4.359525369327368,4.36398994718773,0.1,0.12,0.13,-0.527632742082372,-0.5108256237659907,-0.5621189181535413
377,2.6665335208992764,2.667228206581955,2.667922410011431,9.682840881420505,9.681468368883628,9.686263943732909,2.4096441652874536,2.410542234499138,2.4309783077624445,72.75,72.81,72.83,4.392966574712216,4.393337425819748,4.3975308212098465,0.08,0.18,0.15,-0.6931471805599453,-0.2613647641344075,-0.40047756659712525
378,2.567254391136754,2.5680215564985067,2.5687881337687024,9.240772579096385,9.227295812625597,9.231612507251722,2.060513531794317,2.061786606441115,2.063058062429312,68.34,68.58,68.79,4.235265253278478,4.235265253278478,4.237578730308009,0.12,0.35,0.15,-0.342490308946776,0.14842000511827322,-0.09431067947124129
379,2.6693093727857793,2.6720775406433925,2.6851226964585053,9.679593719831214,9.659311868393488,9.664659134301736,2.468099531471619,2.468946630209271,2.469793011977952,72.41,72.47,72.47,4.400357591358605,4.398883751740304,4.401829261970061,0.07,0.08,0.07,-1.3093333199837622,-1.171182981502945,-1.0788096613719298
380,2.663052835171474,2.6720775406433925,2.691243082785829,9.3940775929113,9.384797753713336,9.385637313833174,2.3646204839134985,2.3942522815198695,2.395164274287139,71.55,71.63,71.66,4.3408139388398075,4.346269914961763,4.350148895775859,0.22,0.16,0.28,0.131028262406404,-0.06187540371808753,0.23901690047049992
381,2.7180005319553784,2.719319793360441,2.733067964077498,9.657331226912845,9.649691476083484,9.651494322492853,2.255493485460195,2.256541154492639,2.258633205464863,73.77,73.86,73.89,4.382151626862033,4.382151626862033,4.385520523928138,0.43,0.43,0.54,0.6259384308664954,0.6151856390902335,0.8064758658669485
384,2.6567569067146595,2.65745841498615,2.658159431488745,9.507774735870642,9.49408972140025,9.496796693502144,2.372111155642656,2.373043556642607,2.3804716316511167,73.61,73.74,73.84,4.3688147407016515,4.368181227851829,4.370459998302416,0.06,0.14,0.17,-0.7765287894989963,-0.342490308946776,-0.19845093872383832
385,2.556451816951096,2.5572273113676265,2.5664866367804233,9.243581705755984,9.181117513299279,9.216521231051264,2.1210632163706555,2.136530508663963,2.163323025660538,72.79,72.86,73.1,4.27151398062636,4.265352359115782,4.27763786893635,0.41,0.28,0.21,0.3920420877760237,0.20701416938432612,0.06765864847381486
386,2.5241273629412815,2.5249283241374862,2.5257286443082556,9.211339872309265,9.20391980417326,9.205428327615163,2.151762203259462,2.1644717908644115,2.180417459019838,71.29,71.3,71.3,4.25589635752967,4.256888491407381,4.259717747786098,0.17,0.13,0.12,-0.2744368457017603,-0.40047756659712525,-0.527632742082372
387,2.4832385926873033,2.4840729690394228,2.488234439880675,9.241063544619024,9.237858258012922,9.24763615671988,2.038619547159581,2.048982334195127,2.066862759472976,71.18,71.26,71.29,4.235120483100881,4.23685634351072,4.2417583141109265,0.38,0.21,0.25,0.3293037471426003,-0.06187540371808753,0.22314355131420976
388,2.4527277514237653,2.453587966530573,2.454447442303292,9.005036738790304,8.973858256222792,8.984693690443855,1.888583653863595,1.9286186519452522,1.9572739077056285,68.04,68.19,68.26,4.1513548169388805,4.1530850572447005,4.159507888128514,0.2,0.19,0.15,-0.07257069283483537,-0.12783337150988489,-0.18632957819149348
389,2.545531271604435,2.546315277916644,2.550226115908643,9.421168397567744,9.375770061099919,9.37644785490711,2.2669579153508947,2.2679936482244267,2.288486168614544,71.03,71.11,71.13,4.305010592025198,4.299731391947051,4.303794786404308,0.13,0.45,0.12,-0.4462871026284195,0.23901690047049992,-0.4942963218147801
390,2.355177543113216,2.3561258599220753,2.378619779270043,8.781555458546402,8.756682421266532,8.752581469146884,1.840549633397487,1.8421356765531218,1.873339456220478,64.91,65.11,65.31,4.065602093356446,4.063025878964673,4.072439726834051,1.24,1.46,1.17,1.5390154481375546,1.6074359097634274,1.4951487660319727
391,2.547098670044448,2.5478814489493886,2.548663615590751,8.699181359308954,8.682877107057168,8.676075516476429,1.925707441737794,1.927164106234258,1.9600947840472698,64.89,64.97,65.01,4.099995233730915,4.097838451476356,4.101320175958526,0.7,0.52,0.44,1.0331844833456545,0.9082585601768908,0.712949807856125
392,2.647592232065096,2.6483001966964363,2.6490076604684267,9.029777268197092,9.013838751608395,9.02304647355567,2.1400661634962708,2.1610215286722587,2.162172939277301,69.14,69.22,69.24,4.235699438103303,4.2367118035090225,4.238589195929893,0.83,0.94,1.01,1.1537315878891892,1.2029723039923526,1.252762968495368
393,2.513656063073986,2.514465452029545,2.5152741864043966,9.1369090938903,9.116249448576587,9.124019665509655,2.0001277349601105,2.0412203288596382,2.0425181875752383,69.27,69.4,69.46,4.207524426932059,4.2112383136936,4.213164097564083,0.46,0.39,0.55,0.712949807856125,0.6418538861723947,0.7514160886839212
394,2.7206373166076814,2.7212954278522306,2.7219531062712017,9.343209045050607,9.33846969968671,9.340491056441229,2.388762789235098,2.3896797998449792,2.4078456036515385,71.52,71.6,71.64,4.3476939555933765,4.347823313332383,4.3511807545027805,0.3,0.29,0.54,0.412109650826833,0.44468582126144574,0.6259384308664954
395,2.468946630209271,2.489064659936664,2.5087859235779435,8.83346272071993,8.794824928014517,8.797397374012059,2.1435893615035875,2.1770218700187,2.178155014615869,66.26,66.36,66.46,4.150252194160397,4.1530850572447005,4.157945143631696,0.95,0.29,0.59,1.1019400787607843,0.44468582126144574,0.8458682675776092
397,2.5201129055226197,2.5305171610400525,2.531313022602156,9.478763169489152,9.465757483840688,9.475086413144906,2.0228711901914416,2.0592388343623163,2.060513531794317,75.83,75.95,76.03,4.301358731606427,4.307437777682809,4.309455941839047,0.14,0.23,0.38,0.01980262729617973,0.26236426446749106,0.5653138090500605
398,2.613006652415316,2.626116818339524,2.6297282343267403,9.079434102128383,9.07211225269274,9.062999784077473,1.9198594718553708,1.9213246735826988,1.9459101490553132,70.43,70.59,70.69,4.215972050343799,4.218772140597153,4.221857882521061,0.17,0.14,0.1,-0.2876820724517809,-0.4780358009429998,-0.7550225842780328
399,2.5649493574615367,2.5726122302071057,2.583997552432231,9.284241179815718,9.244161920451694,9.275472466913964,2.1447610078004784,2.145931282948669,2.1736147116970854,72.52,72.62,72.88,4.280685807012206,4.277221520307755,4.289500076996142,0.4,0.21,0.32,0.45107561936021673,0.03922071315328133,0.3148107398400336
400,2.5982353350950036,2.598979106047848,2.599722324216582,9.250906333722844,9.236300473645715,9.2314166975781,2.211565694606877,2.2332350148592526,2.253394848803274,71.93,72.15,72.34,4.288265254859407,4.291007236286713,4.294697025235496,0.53,0.39,0.69,0.6830968447064438,0.5596157879354227,0.883767540168595
401,2.4527277514237653,2.4612967841488667,2.4612967841488667,8.537387898701757,8.536799721055155,8.518991573357617,1.6253112615903906,1.6331544390514163,1.6331544390514163,67.18,67.24,67.26,4.0280266811844525,4.031227252906622,4.027670428954108,2.52,1.25,1.15,2.0412203288596382,1.7101878155342434,1.6639260977181702
402,2.4714836294558595,2.47232786758114,2.4731713935695794,9.522373535291795,9.514436985696058,9.515100775962715,2.1294214739848565,2.135349173618132,2.136530508663963,70.94,71.05,71.1,4.283034685466931,4.2837244833835015,4.284551613290046,0.11,0.16,0.06,-0.37106368139083207,-0.3011050927839216,-0.6733445532637656
403,2.6769034721053733,2.695977619867941,2.706048198431537,9.246093541682,9.217415285648144,9.238927828828094,2.201659174404085,2.2332350148592526,2.234306252240751,70.06,70.14,70.18,4.288677031682191,4.293195420967266,4.298645025734831,0.67,0.81,0.98,1.0473189942805592,1.1249295969854831,1.2837077723447896
405,2.712706012638404,2.71336936257981,2.7140322727797574,9.471627133068433,9.47231994707559,9.481664377815145,2.3749057545736716,2.3758355547336385,2.392425796993835,70.79,70.88,70.92,4.356452383554451,4.357477761752469,4.361568792771485,0.29,0.21,0.3,0.13976194237515863,-0.05129329438755058,0.1570037488096647
406,2.563409711275944,2.5641798306825083,2.5649493574615367,9.348710041240954,9.339261152043022,9.331406899955626,2.0943301541735866,2.0955609235597192,2.096790180014449,71.06,71.25,71.41,4.272630207894483,4.272909070138343,4.273187854639731,0.13,0.17,0.25,-0.4780358009429998,-0.40047756659712525,-0.19845093872383832
407,2.598979106047848,2.6078614738467776,2.613739521630969,9.224933374279082,9.215526898663482,9.2299469016151,2.0881534822818573,2.1174596088673567,2.1186622548331173,68.38,68.46,68.52,4.2431955089544555,4.248209486939542,4.2520603082138555,1.39,0.77,0.86,1.423108334242607,1.095273387402595,1.172482137234565
408,2.5664866367804233,2.567254391136754,2.5680215564985067,9.0595174822416,9.046526486737967,9.056839480990421,2.061786606441115,2.0980179272527715,2.105352923464337,68.67,68.72,68.74,4.2104966389581255,4.214051671586849,4.217004574957988,0.4,0.61,0.54,0.636576829071551,0.8285518175661483,0.8372475245337022
411,2.502255288122613,2.503073953743449,2.503891949699081,9.19238004659919,9.161255164285691,9.16858043772795,1.958685340544036,1.9837562915454279,1.9892432737616872,69.97,70.27,70.46,4.212423850287702,4.213460043112263,4.216709676695751,0.28,0.25,0.77,0.3293037471426003,0.34358970439007686,0.8919980393051105
413,2.6762154775821916,2.6769034721053733,2.6775909936175015,9.469468637009902,9.45688790106941,9.458605712064172,2.3389170222414357,2.359910159613315,2.367436065313662,70.15,70.28,70.38,4.33990170837321,4.3425058765115985,4.344714099789901,0.07,0.1,0.08,-0.7133498878774648,-0.7133498878774648,-1.0216512475319814
414,2.6100697927420065,2.611539300721366,2.612273245708441,9.502487461387123,9.49408972140025,9.499571244417814,2.209372711271867,2.21046980408624,2.2332350148592526,71.4,71.52,71.6,4.3208159036289855,4.3209487851652915,4.325720798462787,0.17,0.14,0.27,-0.09431067947124129,-0.2484613592984996,0.13976194237515863
416,2.5641798306825083,2.5649493574615367,2.565718292524414,9.230142999272362,9.222861652529854,9.225327501784431,2.2126603854660587,2.21375387928743,2.2202898502672155,70.02,70.27,70.32,4.266756065129537,4.267597343922845,4.2694176902912275,0.58,0.35,0.83,0.8020015854720274,0.5364933705145685,0.9820784724121582
417,2.512035317176253,2.5128460184772416,2.513656063073986,9.217415285648144,9.18296917518005,9.1834829178063,2.134166441369082,2.135349173618132,2.1424163408412245,65.76,66.04,66.16,4.21390379727974,4.2112383136936,4.213312081286144,0.69,0.67,0.81,0.9783261227936078,0.9707789171582248,1.144222799920162
420,2.6166656393003573,2.617395832834079,2.6181254935742233,9.114269903225448,9.083415678402515,9.088172738001974,2.2364452904895007,2.2417729535972883,2.2512917986064953,70.85,71.18,71.19,4.268297869345539,4.266615783162554,4.268997904375876,0.8,0.68,0.62,1.0543120297715298,0.9282193027394288,0.9439058989071284
421,2.5817308344235403,2.5824869781268642,2.5832425505088623,9.378224880972368,9.379576689221482,9.388988523403828,2.060513531794317,2.061786606441115,2.063058062429312,69.39,69.61,69.77,4.264368591205649,4.26633516017769,4.268997904375876,0.4,0.34,0.5,0.43178241642553783,0.23901690047049992,0.5709795465857378
423,2.4561641809223462,2.4790562361098245,2.4807312783775197,9.31415970061518,9.315690887584008,9.31217467785745,2.0693912058263346,2.0769384114617173,2.0906287310704004,65.91,66.2,66.45,4.208714372037514,4.216414691442874,4.219948784356969,0.09,0.04,0.11,-0.7765287894989963,-1.0216512475319814,-0.5978370007556204
426,2.556451816951096,2.5610957881455465,2.561867690924129,8.973097896282471,8.944158830970403,8.949884285777994,2.1412419425852827,2.1540850846756014,2.155244505095337,64.79,65.38,65.67,4.178532512647126,4.180980868881647,4.184337600748806,0.56,0.36,0.83,0.9122827104766164,0.4637340162321402,1.075002423028976
428,2.5855058483441162,2.5862591440482876,2.587011872725154,9.012986392348266,9.014325488050225,9.018695487721343,2.0681277817795625,2.0781907597781832,2.0794415416798357,67.56,67.75,67.9,4.200055016644215,4.203049479130317,4.205140280369866,0.61,0.7,0.61,0.9969486348916096,1.0543120297715298,0.9932517730102834
430,2.5352828571130672,2.5368663887187113,2.5376572151735295,9.108639817149843,9.082052351674651,9.092344813738475,1.9851308622085946,2.028148247292285,2.0294631718735947,71.77,71.94,72.07,4.221857882521061,4.225226615110005,4.227855121296273,0.34,0.71,0.28,0.5596157879354227,0.9858167945227654,0.5068176023684519
431,2.4706386779902956,2.4714836294558595,2.47232786758114,9.029297996680608,9.01602720232985,9.025214887849494,2.046401687601636,2.0831845279586703,2.0844290831908747,68.54,68.91,69.09,4.184337600748806,4.190412030968334,4.193435464866331,0.2,0.32,0.56,0.009950330853168092,0.30010459245033816,0.6626879730752367
432,2.5087859235779435,2.509599262378372,2.510411940196362,8.946114375560743,8.934059722248843,8.938925271988273,2.1644717908644115,2.1770218700187,2.178155014615869,62.73,62.87,62.96,4.153242203469586,4.154341536128396,4.156223299267966,0.98,1.14,1.1,1.4206957878372228,1.4973884086254774,1.5539252025038417
434,2.6166656393003573,2.617395832834079,2.6181254935742233,9.287301413112312,9.291367210618557,9.3031929889908,2.1849270495258133,2.186051276738094,2.187174241482718,70.83,70.91,70.93,4.2857910267930555,4.287166353649922,4.289225803818339,0.38,0.34,0.24,0.5306282510621704,0.4762341789963717,0.30010459245033816
436,2.615934912194404,2.626840145676667,2.6340447877917144,9.226410552153677,9.233470789365038,9.24212969446559,2.1114245875328868,2.1138429683971682,2.1198634561787513,68.37,68.57,68.75,4.249922794040544,4.254761283628006,4.259435182087693,0.28,0.35,0.4,0.3852624007906449,0.5822156198526637,0.712949807856125
437,2.4782176616372036,2.503891949699081,2.528125768907977,9.04793908261736,9.037652264150466,9.036938912556787,1.979621206397625,2.0095554142156695,2.0162354657760435,68.06,68.33,68.55,4.175924549214524,4.1852511209097765,4.192378302493466,0.34,0.18,0.27,0.3148107398400336,-0.12783337150988489,0.13976194237515863
438,2.5185025992165158,2.519308076505333,2.5201129055226197,9.119977931895791,9.094929520464856,9.096723645189215,2.0794415416798357,2.080690761080268,2.081938421878423,66.6,66.69,66.78,4.198554416122531,4.1956970564823886,4.197051560414364,0.8,0.7,0.95,1.095273387402595,1.0260415958332743,1.1505720275988207
439,2.6369121732688705,2.637627736805664,2.63834278867739,9.178023770499639,9.17107965802288,9.17636985240503,2.1587147225743437,2.163323025660538,2.1644717908644115,67.11,67.16,67.19,4.2447740412475055,4.244917420701475,4.246206911531347,0.65,0.54,0.5,0.9122827104766164,0.7839015438284094,0.7227059828014898
440,2.5603232890727545,2.5824869781268642,2.5832425505088623,8.894670262984233,8.890548245606167,8.892748769118258,1.9906103279732201,2.018895041811802,2.020222182019865,67.5,67.66,67.69,4.164647686064525,4.173309766520395,4.174233411906258,0.61,0.42,0.38,0.8671004876833833,0.598836501088704,0.6259384308664954
441,2.5610957881455465,2.5726122302071057,2.5847519847577165,9.597641509456675,9.580661777948766,9.57449725626267,2.1234584270966104,2.1329823086078656,2.1598687907924505,70.3,70.38,70.46,4.303794786404308,4.305820308668628,4.311738281555703,0.09,0.17,0.11,-0.4620354595965587,-0.21072103131565253,-0.4307829160924542
442,2.58851563240702,2.589266665112243,2.604909442182697,9.107975365298154,9.092569836241674,9.093694189856862,2.128231705849268,2.1329823086078656,2.1656192379208883,66.6,66.82,66.99,4.217004574957988,4.2171519914836475,4.226103551734458,0.35,0.34,0.25,0.4824261492442928,0.5007752879124892,0.28517894223366247
443,2.454447442303292,2.4570214462984645,2.4731713935695794,9.018210874191142,8.997147151515142,9.005159521036145,2.169053700369523,2.1938856760707046,2.200552367428894,70.54,70.73,70.87,4.211831257677767,4.21419952403038,4.220242729097475,0.3,0.14,0.18,0.41871033485818504,-0.18632957819149348,-0.030459207484708574
444,2.5764217586237734,2.5771819258971713,2.578700529074361,9.490242257109001,9.47347357150655,9.475853519656901,2.2762411176544437,2.28949985344539,2.3105532626432224,66.6,66.67,66.69,4.290596418067994,4.291144138196708,4.295242504588991,0.07,0.06,0.11,-1.0788096613719298,-0.941608539858445,-0.6931471805599453
445,2.5305171610400525,2.531313022602156,2.5321082512722946,9.321613374385612,9.316860215353856,9.334061298965942,2.066862759472976,2.0781907597781832,2.1016921506146558,63.12,63.29,63.4,4.202301703727193,4.20484186198508,4.2115348296335045,0.21,0.35,0.29,0.23901690047049992,0.371563556432483,0.35065687161316933
446,2.6946271807700692,2.6953026282797072,2.695977619867941,9.543163100092235,9.523324627290181,9.531626451841742,2.392425796993835,2.3933394562625097,2.3942522815198695,71.87,71.99,72.1,4.372228792193771,4.370712874773608,4.372733587762289,0.26,0.1,0.1,-0.15082288973458366,-0.7339691750802004,-0.7765287894989963
448,2.547098670044448,2.5478814489493886,2.548663615590751,9.343296599224809,9.33326571881348,9.339261152043022,2.2364452904895007,2.2617630984737906,2.262804222982201,71.07,71.22,71.37,4.290185431008302,4.293878247897177,4.29592393562047,0.18,0.35,0.23,-0.01005033585350145,0.3852624007906449,0.11332868530700327
449,2.522523513359307,2.523325759691945,2.5241273629412815,9.19806534110057,9.17378011666438,9.177300517897983,2.010894999144726,2.012232791986386,2.046401687601636,63.94,64.3,64.35,4.181592022453,4.181133692294492,4.186923743515194,0.91,1.22,0.95,1.1184149159642893,1.2499017362143359,1.1817271953786161
450,2.545531271604435,2.550226115908643,2.5556757206762075,9.398063978059133,9.382190628902842,9.388486557359657,1.9329696377795786,1.969905654611529,1.9933388426264242,67.06,67.21,67.36,4.226541731833486,4.231203744939298,4.237434294689934,0.26,0.2,0.19,0.131028262406404,-0.040821994520255166,-0.13926206733350766
451,2.5726122302071057,2.574137783515943,2.58851563240702,9.429716836721148,9.371693622333941,9.37737907190562,2.2874714551839976,2.309560706730471,2.316487998163037,70.82,70.93,70.98,4.312676556539088,4.309455941839047,4.314149212270796,0.05,0.05,0.07,-1.2729656758128873,-1.171182981502945,-0.916290731874155
452,2.587011872725154,2.5877640352277083,2.58851563240702,9.222367752188902,9.170663554823284,9.203114326884442,2.2027647577118348,2.2396452932201716,2.2407096892759584,71.42,71.45,71.49,4.277499105319947,4.275832438267478,4.281100716083921,0.14,0.28,0.23,-0.16251892949777494,0.14842000511827322,-0.16251892949777494
453,2.498973906999436,2.4997952622817508,2.5006159434931803,9.137124309644923,9.132378830506472,9.134107065976593,1.9754689512968577,1.9768549529047348,1.9933388426264242,68.4,68.56,68.67,4.195245147157833,4.195998215948601,4.199455046624718,0.21,0.24,0.23,0.2151113796169455,0.3074846997479607,0.23111172096338664
455,2.4832385926873033,2.495681722955959,2.5185025992165158,9.024492605405669,9.027018314848645,9.005895898094458,2.1138429683971682,2.1294214739848565,2.149433913499871,64.64,64.81,64.93,4.168059600044382,4.174387269895637,4.179145163914566,1.42,0.59,0.73,1.3912819026309295,0.8586616190375187,1.0402767116551463
456,2.543175557911976,2.543961412569315,2.5447466501440172,9.247732491193245,9.236592743120248,9.250041738827735,2.0781907597781832,2.1150499691472033,2.1162555148025524,66.51,66.64,66.73,4.221270855794487,4.226103551734458,4.228875455179707,0.58,0.38,0.48,0.7839015438284094,0.41871033485818504,0.6312717768418578
458,2.5764217586237734,2.5771819258971713,2.5862591440482876,9.363576347875041,9.347751727799142,9.353574540062091,2.3204250111223765,2.341805806147327,2.3427668826268775,68.77,69.01,69.25,4.29606016612269,4.299052551380625,4.303253953508486,0.21,0.26,0.51,0.23111172096338664,0.3987761199573678,0.712949807856125
459,2.6034301519721073,2.6166656393003573,2.631888840136646,9.173572647783969,9.149421957006766,9.153770020487789,1.900613874140137,1.9021075263969205,1.9035989509835904,65.74,65.97,66.16,4.193133532496888,4.194189897191817,4.199605072879594,0.25,0.42,0.88,0.3920420877760237,0.6097655716208943,1.0577902941478545
